ID,LoanApplicationID,AiDecision,Reasoning,CreatedAt
7482,7481,false,"CreditScore=542, DTI=0.13, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7483,7482,false,"CreditScore=775, DTI=0.52, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7484,7483,false,"CreditScore=848, DTI=0.18, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7485,7484,false,"CreditScore=838, DTI=0.39, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
7486,7485,false,"CreditScore=839, DTI=0.30, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7487,7486,false,"CreditScore=725, DTI=0.32, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7488,7487,false,"CreditScore=698, DTI=0.33, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7489,7488,false,"CreditScore=533, DTI=0.12, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
7490,7489,false,"CreditScore=832, DTI=0.50, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
7491,7490,false,"CreditScore=703, DTI=0.16, Delinquent=false, LatePayments=5",2025-04-26T23:58:00+05:30
7492,7491,false,"CreditScore=791, DTI=0.36, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7493,7492,false,"CreditScore=605, DTI=0.31, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7494,7493,false,"CreditScore=703, DTI=0.31, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7495,7494,false,"CreditScore=600, DTI=0.39, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7496,7495,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7497,7496,false,"CreditScore=663, DTI=0.29, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7498,7497,false,"CreditScore=508, DTI=0.70, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
7499,7498,false,"CreditScore=616, DTI=0.24, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7500,7499,false,"CreditScore=686, DTI=0.62, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
7501,7500,false,"CreditScore=808, DTI=0.35, Delinquent=false, LatePayments=5",2025-04-26T23:58:00+05:30
7502,7501,false,"CreditScore=850, DTI=0.58, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7503,7502,false,"CreditScore=500, DTI=0.18, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
7504,7503,false,"CreditScore=604, DTI=0.21, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7505,7504,false,"CreditScore=787, DTI=0.16, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7506,7505,false,"CreditScore=631, DTI=0.41, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7507,7506,false,"CreditScore=535, DTI=0.30, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7508,7507,false,"CreditScore=629, DTI=0.26, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7509,7508,false,"CreditScore=723, DTI=0.16, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7510,7509,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7511,7510,false,"CreditScore=681, DTI=0.13, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
7512,7511,false,"CreditScore=743, DTI=0.29, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7513,7512,false,"CreditScore=843, DTI=0.23, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7514,7513,false,"CreditScore=546, DTI=0.53, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7515,7514,false,"CreditScore=654, DTI=0.34, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7516,7515,false,"CreditScore=590, DTI=0.09, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7517,7516,false,"CreditScore=549, DTI=0.43, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7518,7517,false,"CreditScore=592, DTI=0.57, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7519,7518,false,"CreditScore=540, DTI=0.62, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
7520,7519,false,"CreditScore=563, DTI=0.34, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7521,7520,false,"CreditScore=618, DTI=0.07, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
7522,7521,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7523,7522,false,"CreditScore=611, DTI=0.38, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7524,7523,false,"CreditScore=576, DTI=0.42, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7525,7524,false,"CreditScore=616, DTI=0.34, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7526,7525,false,"CreditScore=604, DTI=0.73, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7527,7526,false,"CreditScore=850, DTI=0.24, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7528,7527,false,"CreditScore=557, DTI=0.23, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7529,7528,false,"CreditScore=593, DTI=0.33, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7530,7529,false,"CreditScore=631, DTI=0.34, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
7531,7530,false,"CreditScore=598, DTI=0.12, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7532,7531,false,"CreditScore=713, DTI=0.35, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7533,7532,false,"CreditScore=759, DTI=0.22, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7534,7533,false,"CreditScore=631, DTI=0.40, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7535,7534,false,"CreditScore=785, DTI=0.30, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7536,7535,false,"CreditScore=629, DTI=0.39, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7537,7536,false,"CreditScore=724, DTI=0.27, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7538,7537,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7539,7538,false,"CreditScore=805, DTI=0.12, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
7540,7539,false,"CreditScore=788, DTI=0.44, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
7541,7540,false,"CreditScore=772, DTI=0.37, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7542,7541,false,"CreditScore=681, DTI=0.44, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7543,7542,false,"CreditScore=818, DTI=0.12, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
7544,7543,false,"CreditScore=599, DTI=0.21, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7545,7544,false,"CreditScore=640, DTI=0.37, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7546,7545,false,"CreditScore=680, DTI=0.13, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7547,7546,false,"CreditScore=521, DTI=0.07, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
7548,7547,false,"CreditScore=611, DTI=0.30, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
7549,7548,false,"CreditScore=759, DTI=0.42, Delinquent=false, LatePayments=5",2025-04-26T23:58:00+05:30
7550,7549,false,"CreditScore=520, DTI=0.22, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7551,7550,false,"CreditScore=845, DTI=0.21, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7552,7551,false,"CreditScore=660, DTI=0.31, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7553,7552,false,"CreditScore=633, DTI=0.43, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7554,7553,false,"CreditScore=665, DTI=0.24, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7555,7554,false,"CreditScore=623, DTI=0.18, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7556,7555,false,"CreditScore=640, DTI=0.36, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7557,7556,false,"CreditScore=674, DTI=0.26, Delinquent=false, LatePayments=5",2025-04-26T23:58:00+05:30
7558,7557,false,"CreditScore=529, DTI=0.18, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7559,7558,false,"CreditScore=564, DTI=0.11, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7560,7559,false,"CreditScore=826, DTI=0.65, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7561,7560,false,"CreditScore=705, DTI=0.35, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7562,7561,false,"CreditScore=727, DTI=0.33, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7563,7562,false,"CreditScore=747, DTI=0.44, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
7564,7563,false,"CreditScore=703, DTI=0.30, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7565,7564,false,"CreditScore=671, DTI=0.14, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7566,7565,false,"CreditScore=606, DTI=0.36, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7567,7566,false,"CreditScore=696, DTI=0.20, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7568,7567,false,"CreditScore=837, DTI=0.65, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7569,7568,false,"CreditScore=524, DTI=0.57, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7570,7569,false,"CreditScore=695, DTI=0.21, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
7571,7570,false,"CreditScore=830, DTI=0.25, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7572,7571,false,"CreditScore=739, DTI=0.18, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7573,7572,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7574,7573,false,"CreditScore=582, DTI=0.23, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
7575,7574,false,"CreditScore=734, DTI=0.22, Delinquent=false, LatePayments=5",2025-04-26T23:58:00+05:30
7576,7575,false,"CreditScore=692, DTI=0.29, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7577,7576,false,"CreditScore=769, DTI=0.29, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7578,7577,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7579,7578,false,"CreditScore=589, DTI=0.71, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
7580,7579,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7581,7580,false,"CreditScore=556, DTI=0.31, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7582,7581,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7583,7582,false,"CreditScore=843, DTI=0.27, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7584,7583,false,"CreditScore=618, DTI=0.07, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7585,7584,false,"CreditScore=515, DTI=0.20, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7586,7585,false,"CreditScore=741, DTI=0.14, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7587,7586,false,"CreditScore=670, DTI=0.27, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7588,7587,false,"CreditScore=666, DTI=0.16, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7589,7588,false,"CreditScore=718, DTI=0.15, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
7590,7589,false,"CreditScore=626, DTI=0.28, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7591,7590,false,"CreditScore=817, DTI=0.43, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7592,7591,false,"CreditScore=722, DTI=0.17, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7593,7592,false,"CreditScore=733, DTI=0.37, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7594,7593,false,"CreditScore=595, DTI=0.45, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
7595,7594,false,"CreditScore=506, DTI=0.36, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7596,7595,false,"CreditScore=831, DTI=0.35, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7597,7596,false,"CreditScore=509, DTI=0.71, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
7598,7597,false,"CreditScore=808, DTI=0.31, Delinquent=false, LatePayments=5",2025-04-26T23:58:00+05:30
7599,7598,false,"CreditScore=786, DTI=0.58, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7600,7599,false,"CreditScore=723, DTI=0.29, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7601,7600,false,"CreditScore=826, DTI=0.13, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7602,7601,false,"CreditScore=781, DTI=0.21, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
7603,7602,false,"CreditScore=759, DTI=0.42, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7604,7603,false,"CreditScore=508, DTI=0.46, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7605,7604,false,"CreditScore=797, DTI=0.26, Delinquent=false, LatePayments=5",2025-04-26T23:58:00+05:30
7606,7605,false,"CreditScore=712, DTI=0.26, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7607,7606,false,"CreditScore=555, DTI=0.19, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7608,7607,false,"CreditScore=618, DTI=0.57, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7609,7608,false,"CreditScore=582, DTI=0.28, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
7610,7609,false,"CreditScore=791, DTI=0.06, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7611,7610,false,"CreditScore=834, DTI=0.29, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7612,7611,false,"CreditScore=848, DTI=0.15, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7613,7612,false,"CreditScore=704, DTI=0.28, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7614,7613,false,"CreditScore=546, DTI=0.21, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7615,7614,false,"CreditScore=845, DTI=0.20, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7616,7615,false,"CreditScore=635, DTI=0.22, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7617,7616,false,"CreditScore=839, DTI=0.61, Delinquent=false, LatePayments=0",2025-04-26T23:58:00+05:30
7618,7617,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7619,7618,false,"CreditScore=727, DTI=0.62, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
7620,7619,false,"CreditScore=730, DTI=0.27, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
7621,7620,false,"CreditScore=836, DTI=0.33, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7622,7621,false,"CreditScore=769, DTI=0.21, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
7623,7622,false,"CreditScore=738, DTI=0.47, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
7624,7623,false,"CreditScore=704, DTI=0.39, Delinquent=false, LatePayments=5",2025-04-26T23:58:00+05:30
7625,7624,false,"CreditScore=606, DTI=0.14, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
7626,7625,false,"CreditScore=785, DTI=0.47, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7627,7626,false,"CreditScore=603, DTI=0.69, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7628,7627,false,"CreditScore=817, DTI=0.10, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7629,7628,false,"CreditScore=643, DTI=0.10, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
7630,7629,false,"CreditScore=738, DTI=0.43, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7631,7630,false,"CreditScore=786, DTI=0.39, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7632,7631,false,"CreditScore=680, DTI=0.20, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7633,7632,false,"CreditScore=785, DTI=0.80, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
7634,7633,false,"CreditScore=601, DTI=0.17, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
7635,7634,false,"CreditScore=826, DTI=0.35, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7636,7635,false,"CreditScore=804, DTI=0.67, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7637,7636,false,"CreditScore=530, DTI=0.36, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7638,7637,false,"CreditScore=507, DTI=0.50, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
7639,7638,false,"CreditScore=845, DTI=0.14, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7640,7639,false,"CreditScore=669, DTI=0.13, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7641,7640,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7642,7641,false,"CreditScore=656, DTI=0.19, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7643,7642,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7644,7643,false,"CreditScore=682, DTI=0.13, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
7645,7644,false,"CreditScore=735, DTI=0.16, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7646,7645,false,"CreditScore=507, DTI=0.16, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
7647,7646,false,"CreditScore=786, DTI=0.16, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
7648,7647,false,"CreditScore=592, DTI=0.32, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
7649,7648,false,"CreditScore=714, DTI=0.25, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7650,7649,false,"CreditScore=551, DTI=0.25, Delinquent=true, LatePayments=5",2025-04-26T23:58:00+05:30
7651,7650,false,"CreditScore=821, DTI=0.30, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7652,7651,false,"CreditScore=620, DTI=0.35, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7653,7652,false,"CreditScore=719, DTI=0.50, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7654,7653,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7655,7654,false,"CreditScore=639, DTI=0.14, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7656,7655,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7657,7656,false,"CreditScore=610, DTI=0.59, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
7658,7657,false,"CreditScore=646, DTI=0.40, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7659,7658,false,"CreditScore=733, DTI=0.40, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7660,7659,false,"CreditScore=500, DTI=0.51, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7661,7660,false,"CreditScore=822, DTI=0.14, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7662,7661,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7663,7662,false,"CreditScore=726, DTI=0.22, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7664,7663,false,"CreditScore=689, DTI=0.44, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7665,7664,false,"CreditScore=780, DTI=0.18, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7666,7665,false,"CreditScore=545, DTI=0.47, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
7667,7666,false,"CreditScore=805, DTI=0.42, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7668,7667,false,"CreditScore=612, DTI=0.22, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7669,7668,false,"CreditScore=503, DTI=0.11, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
7670,7669,false,"CreditScore=569, DTI=0.22, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7671,7670,false,"CreditScore=811, DTI=0.27, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7672,7671,false,"CreditScore=782, DTI=0.33, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7673,7672,false,"CreditScore=819, DTI=0.44, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7674,7673,false,"CreditScore=627, DTI=0.16, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7675,7674,false,"CreditScore=716, DTI=0.29, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
7676,7675,false,"CreditScore=617, DTI=0.14, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7677,7676,false,"CreditScore=648, DTI=0.56, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7678,7677,false,"CreditScore=639, DTI=0.24, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7679,7678,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7680,7679,false,"CreditScore=702, DTI=0.35, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7681,7680,false,"CreditScore=797, DTI=0.29, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7682,7681,false,"CreditScore=532, DTI=0.25, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7683,7682,false,"CreditScore=640, DTI=0.14, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
7684,7683,false,"CreditScore=507, DTI=0.45, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7685,7684,false,"CreditScore=732, DTI=0.36, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
7686,7685,false,"CreditScore=679, DTI=0.33, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7687,7686,false,"CreditScore=762, DTI=0.12, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7688,7687,false,"CreditScore=790, DTI=0.40, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7689,7688,false,"CreditScore=737, DTI=0.10, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7690,7689,false,"CreditScore=750, DTI=0.38, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7691,7690,false,"CreditScore=686, DTI=0.07, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7692,7691,false,"CreditScore=760, DTI=0.10, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7693,7692,false,"CreditScore=713, DTI=0.71, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7694,7693,false,"CreditScore=557, DTI=0.53, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7695,7694,false,"CreditScore=778, DTI=0.26, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7696,7695,false,"CreditScore=509, DTI=0.33, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7697,7696,false,"CreditScore=720, DTI=0.38, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
7698,7697,false,"CreditScore=588, DTI=0.49, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7699,7698,false,"CreditScore=505, DTI=0.10, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7700,7699,false,"CreditScore=826, DTI=0.09, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7701,7700,false,"CreditScore=560, DTI=0.23, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
7702,7701,false,"CreditScore=554, DTI=0.41, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7703,7702,false,"CreditScore=665, DTI=0.09, Delinquent=false, LatePayments=5",2025-04-26T23:58:00+05:30
7704,7703,false,"CreditScore=598, DTI=0.28, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
7705,7704,false,"CreditScore=529, DTI=0.13, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7706,7705,false,"CreditScore=766, DTI=0.09, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7707,7706,false,"CreditScore=636, DTI=0.26, Delinquent=false, LatePayments=2",2025-04-26T23:58:00+05:30
7708,7707,false,"CreditScore=734, DTI=0.33, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7709,7708,false,"CreditScore=593, DTI=0.34, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7710,7709,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7711,7710,false,"CreditScore=846, DTI=0.29, Delinquent=true, LatePayments=2",2025-04-26T23:58:00+05:30
7712,7711,false,"CreditScore=508, DTI=0.11, Delinquent=true, LatePayments=1",2025-04-26T23:58:00+05:30
7713,7712,false,"CreditScore=532, DTI=0.19, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7714,7713,false,"CreditScore=533, DTI=0.52, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7715,7714,false,"CreditScore=560, DTI=0.14, Delinquent=false, LatePayments=3",2025-04-26T23:58:00+05:30
7716,7715,false,"CreditScore=673, DTI=0.13, Delinquent=true, LatePayments=0",2025-04-26T23:58:00+05:30
7717,7716,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7718,7717,false,"CreditScore=655, DTI=0.29, Delinquent=false, LatePayments=4",2025-04-26T23:58:00+05:30
7719,7718,false,"CreditScore=542, DTI=0.53, Delinquent=false, LatePayments=1",2025-04-26T23:58:00+05:30
7720,7719,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7721,7720,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7722,7721,false,"CreditScore=743, DTI=0.29, Delinquent=true, LatePayments=4",2025-04-26T23:58:00+05:30
7723,7722,true,"Meets all criteria: High credit score, low DTI, good history",2025-04-26T23:58:00+05:30
7724,7723,false,"CreditScore=604, DTI=0.38, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
7725,7724,false,"CreditScore=542, DTI=0.45, Delinquent=true, LatePayments=3",2025-04-26T23:58:00+05:30
